2.754228703338166273e+00 2.121493545825655497e-02 1.456534773297793739e-01
2.750042080409826006e+00 2.123127716775331450e-02 1.457095644347113916e-01
2.745861821445204409e+00 2.139945923591389521e-02 1.462855400780059822e-01
2.741687916770627176e+00 2.138248652320001372e-02 1.462275162997717648e-01
2.737520356727122017e+00 2.172688291975424096e-02 1.474004169592278979e-01
2.733359131670399567e+00 2.148134201175548597e-02 1.465651459650468280e-01
2.729204231970832062e+00 2.141879814035311386e-02 1.463516250007259600e-01
2.725055648013425813e+00 2.153658688723945891e-02 1.467534902046266909e-01
2.720913370197807435e+00 2.151557503197262800e-02 1.466818837892826799e-01
2.716777388938192761e+00 2.166590255189860398e-02 1.471934188471026861e-01
2.712647694663369968e+00 2.166231206699110318e-02 1.471812218558845309e-01
2.708524277816677817e+00 2.159402526680283957e-02 1.469490567060668107e-01
2.704407128855978559e+00 2.171724010957126402e-02 1.473677037534726064e-01
2.700296238253642400e+00 2.156312192142205431e-02 1.468438691993031453e-01
2.696191596496520848e+00 2.188426452066306177e-02 1.479333110582706501e-01
2.692093194085924956e+00 2.175417315142182811e-02 1.474929596673069387e-01
2.688001021537606672e+00 2.163365136623580931e-02 1.470838242847792299e-01
2.683915069381732632e+00 2.156667261240740457e-02 1.468559587228499275e-01
2.679835328162866848e+00 2.151484126882870912e-02 1.466793825622016711e-01
2.675761788439943167e+00 2.147104179109770791e-02 1.465300030406664067e-01
2.671694440786247959e+00 2.156113741599846936e-02 1.468371118484644855e-01
2.667633275789397906e+00 2.135429825930143521e-02 1.461310995623499587e-01
2.663578284051315581e+00 2.128458552519770300e-02 1.458923765150108853e-01
2.659529456188210350e+00 2.109769463301790909e-02 1.452504548461653056e-01
2.655486782830554837e+00 2.129709007029195397e-02 1.459352255978382806e-01
2.651450254623063607e+00 2.073097464060593212e-02 1.439825497781100361e-01
2.647419862224674514e+00 2.056343034241467360e-02 1.433995479156565389e-01
2.643395596308520279e+00 2.097573952310293269e-02 1.448300366743823231e-01
2.639377447561916057e+00 2.070732238010963497e-02 1.439003904793507982e-01
2.635365406686328793e+00 2.061984542737211115e-02 1.435961191236452272e-01
2.631359464397361236e+00 2.077799546895895549e-02 1.441457438461467566e-01
2.627359611424730179e+00 2.055735442883808300e-02 1.433783610899430072e-01
2.623365838512242920e+00 2.051909313356292675e-02 1.432448712295240623e-01
2.619378136417775949e+00 2.082472967829351179e-02 1.443077602843780283e-01
2.615396495913256292e+00 2.065092705487464944e-02 1.437043042322485586e-01
2.611420907784637091e+00 2.057526288465972783e-02 1.434407992332018822e-01
2.607451362831878061e+00 2.067796536886808839e-02 1.437983496736596478e-01
2.603487851868923286e+00 2.058029298035647658e-02 1.434583318610546110e-01
2.599530365723679903e+00 2.088647324185345655e-02 1.445215321045741630e-01
2.595578895237998562e+00 2.077951663364242113e-02 1.441510202310147537e-01
