7.943282347242814012e+02 7.970792463554886353e+02 7.998397856160370338e+02 8.026098855031395942e+02 8.053895791282913024e+02 8.081788997176621479e+02 8.109778806124950279e+02 8.137865552695049018e+02 8.166049572612755583e+02 8.194331202766654769e+02 8.222710781212082338e+02 8.251188647175163169e+02 8.279765141056876701e+02 8.308440604437098500e+02 8.337215380078727094e+02 8.366089811931747136e+02 8.395064245137357375e+02 8.424139026032095217e+02 8.453314502151946499e+02 8.482591022236549634e+02 8.511968936233333807e+02 8.541448595301714022e+02 8.571030351817256587e+02 8.600714559375941235e+02 8.630501572798358438e+02 8.660391748133952206e+02 8.690385442665287883e+02 8.720483014912288127e+02 8.750684824636572330e+02 8.780991232845717605e+02 8.811402601797589114e+02 8.841919295004668129e+02 8.872541677238376678e+02 8.903270114533478363e+02 8.934104974192425743e+02 8.965046624789752059e+02 8.996095436176497060e+02 9.027251779484578265e+02 9.058516027131294095e+02 9.089888552823731516e+02 9.121369731563244159e+02 9.152959939649941816e+02 9.184659554687159471e+02 9.216468955586011589e+02 9.248388522569904353e+02 9.280418637179067218e+02 9.312559682275144723e+02 9.344812042045716680e+02 9.377176102008959333e+02 9.409652249018212160e+02 9.442240871266608337e+02 9.474942358291729079e+02 9.507757100980217047e+02 9.540685491572513683e+02 9.573727923667498771e+02 9.606884792227212984e+02 9.640156493581588393e+02 9.673543425433138054e+02 9.707045986861778601e+02 9.740664578329563028e+02 9.774399601685460084e+02 9.808251460170192786e+02 9.842220558420992802e+02 9.876307302476517407e+02 9.910512099781653887e+02 9.944835359192397846e+02 9.979277490980755374e+02 1.001383890683960431e+03 1.004852001988768052e+03 1.008332124467447215e+03 1.011824299718516841e+03 1.015328569484566742e+03 1.018844975652753192e+03 1.022373560255302095e+03 1.025914365470009898e+03 1.029467433620747897e+03 1.033032807177969062e+03 1.036610528759214276e+03 1.040200641129622682e+03 1.043803187202444406e+03 1.047418210039548740e+03 1.051045752851945053e+03 1.054685859000293704e+03 1.058338571995428310e+03 1.062003935498874398e+03 1.065681993323369852e+03 1.069372789433391972e+03 1.073076367945679294e+03 1.076792773129761599e+03 1.080522049408488556e+03 1.084264241358558820e+03 1.088019393711056182e+03 1.091787551351980483e+03 1.095568759322787628e+03 1.099363062820926416e+03 1.103170507200377187e+03 1.106991137972197748e+03 1.110825000805062928e+03 1.114672141525814823e+03 1.118532606120007586e+03 1.122406440732456758e+03 1.126293691667794974e+03 1.130194405391019245e+03 1.134108628528052350e+03 1.138036407866295576e+03 1.141977790355191019e+03 1.145932823106782052e+03 1.149901553396274039e+03 1.153884028662603896e+03 1.157880296509002392e+03 1.161890404703567356e+03 1.165914401179831884e+03 1.169952334037337778e+03 1.174004251542212160e+03 1.178070202127741368e+03 1.182150234394952577e+03 1.186244397113194964e+03 1.190352739220718831e+03 1.194475309825266095e+03 1.198612158204651450e+03 1.202763333807356958e+03 1.206928886253119572e+03 1.211108865333524591e+03 1.215303321012602282e+03 1.219512303427423603e+03 1.223735862888700694e+03 1.227974049881388282e+03 1.232226915065283947e+03 1.236494509275640212e+03 1.240776883523764582e+03 1.245074088997635045e+03 1.249386177062509887e+03 1.253713199261540240e+03 1.258055207316389669e+03 1.262412253127847634e+03 1.266784388776454762e+03 1.271171666523123349e+03 1.275574138809759461e+03 1.279991858259895253e+03 1.284424877679311749e+03 1.288873250056675943e+03 1.293337028564170396e+03 1.297816266558128973e+03 1.302311017579677809e+03 1.306821335355369911e+03 1.311347273797832941e+03 1.315888887006411096e+03 1.320446229267809713e+03 1.325019355056748736e+03 1.329608319036609146e+03 1.334213176060090518e+03 1.338833981169864728e+03 1.343470789599231921e+03 1.348123656772785353e+03 1.352792638307068728e+03 1.357477790011245588e+03 1.362179167887764606e+03 1.366896828133026020e+03 1.371630827138059885e+03 1.376381221489192285e+03 1.381148067968729038e+03 1.385931423555630545e+03 1.390731345426191638e+03 1.395547890954729382e+03 1.400381117714263837e+03 1.405231083477211087e+03 1.410097846216070820e+03 1.414981464104118231e+03 1.419881995516104325e+03 1.424799499028946684e+03 1.429734033422436596e+03 1.434685657679937322e+03 1.439654430989089178e+03 1.444640412742520766e+03 1.449643662538552690e+03 1.454664240181916739e+03 1.459702205684466890e+03 1.464757619265894846e+03 1.469830541354456045e+03 1.474921032587684522e+03 1.480029153813123912e+03 1.485154966089052550e+03 1.490298530685210153e+03 1.495459909083536786e+03 1.500639162978900231e+03 1.505836354279840180e+03 1.511051545109305380e+03 1.516284797805393055e+03 1.521536174922100827e+03 1.526805739230067957e+03 1.532093553717329996e+03 1.537399681590069122e+03 1.542724186273371288e+03 1.548067131411984747e+03 1.553428580871076747e+03 1.558808598737003877e+03 1.564207249318069671e+03 1.569624597145302005e+03 1.575060706973218657e+03 1.580515643780601522e+03 1.585989472771277406e+03 1.591482259374891555e+03 1.596994069247695961e+03 1.602524968273329932e+03 1.608075022563607263e+03 1.613644298459311358e+03 1.619232862530980810e+03 1.624840781579712711e+03 1.630468122637956640e+03 1.636114952970315017e+03 1.641781340074352102e+03 1.647467351681394121e+03 1.653173055757345765e+03 1.658898520503498503e+03 1.664643814357344354e+03 1.670409005993399660e+03 1.676194164324019084e+03 1.681999358500224616e+03 1.687824657912531393e+03 1.693670132191772609e+03 1.699535851209938755e+03 1.705421885081006394e+03 1.711328304161780579e+03 1.717255179052735684e+03 1.723202580598854411e+03 1.729170579890482486e+03 1.735159248264169719e+03 1.741168657303530608e+03 1.747198878840095858e+03 1.753249984954169349e+03 1.759322047975695796e+03 1.765415140485117263e+03 1.771529335314248328e+03 1.777664705547143058e+03 1.783821324520966300e+03 1.789999265826875899e+03 1.796198603310896488e+03 1.802419411074807613e+03 1.808661763477026398e+03 1.814925735133494300e+03 1.821211400918575691e+03 1.827518835965944163e+03 1.833848115669488607e+03 1.840199315684210660e+03 1.846572511927126925e+03 1.852967780578181646e+03 1.859385198081151884e+03 1.865824841144565653e+03 1.872286786742617778e+03 1.878771112116085305e+03 1.885277894773260641e+03 1.891807212490865368e+03 1.898359143314992252e+03 1.904933765562030658e+03 1.911531157819602640e+03 1.918151398947507232e+03 1.924794568078657221e+03 1.931460744620029800e+03 1.938150008253614487e+03 1.944862438937361958e+03 1.951598116906146288e+03 1.958357122672716514e+03 1.965139537028666382e+03 1.971945441045396365e+03 1.978774916075079773e+03 1.985628043751643190e+03 1.992504905991732358e+03 1.999405584995700565e+03 2.006330163248586132e+03 2.013278723521096936e+03 2.020251348870606307e+03 2.027248122642137105e+03 2.034269128469365796e+03 2.041314450275619720e+03 2.048384172274874800e+03 2.055478378972772134e+03 2.062597155167617984e+03 2.069740585951406956e+03 2.076908756710829039e+03 2.084101753128300061e+03 2.091319661182980326e+03 2.098562567151800522e+03 2.105830557610499909e+03 2.113123719434652685e+03 2.120442139800715267e+03 2.127785906187062665e+03 2.135155106375032119e+03 2.142549828449980396e+03 2.149970160802326973e+03 2.157416192128619514e+03 2.164888011432590247e+03 2.172385708026215070e+03 2.179909371530791304e+03 2.187459091877998162e+03 2.195034959310980867e+03 2.202637064385425674e+03 2.210265497970637171e+03 2.217920351250635122e+03 2.225601715725234044e+03 2.233309683211144147e+03 2.241044345843066367e+03 2.248805796074790123e+03 2.256594126680306545e+03 2.264409430754908044e+03 2.272251801716308364e+03 2.280121333305757616e+03 2.288018119589157777e+03 2.295942254958195008e+03 2.303893834131460608e+03 2.311872952155588791e+03 2.319879704406391284e+03 2.327914186589992369e+03 2.335976494743982585e+03 2.344066725238556955e+03 2.352184974777672778e+03 2.360331340400206045e+03 2.368505919481104684e+03 2.376708809732560894e+03 2.384940109205173485e+03 2.393199916289122484e+03 2.401488329715345117e+03 2.409805448556712690e+03 2.418151372229221124e+03 2.426526200493171018e+03 2.434930033454369095e+03 2.443362971565318730e+03 2.451825115626420484e+03 2.460316566787182637e+03 2.468837426547420819e+03 2.477387796758482637e+03 2.485967779624457762e+03 2.494577477703398017e+03 2.503216993908550648e+03 2.511886431509580234e+03 2.520585894133811053e+03 2.529315485767459450e+03 2.538075310756878480e+03 2.546865473809808918e+03 2.555686079996624812e+03 2.564537234751593587e+03 2.573419043874134786e+03 2.582331613530085633e+03 2.591275050252967958e+03 2.600249460945266037e+03 2.609254952879698067e+03 2.618291633700504462e+03 2.627359611424730247e+03 2.636458994443517895e+03 2.645589891523404731e+03 2.654752411807619865e+03 2.663946664817389774e+03 2.673172760453248429e+03 2.682430808996349697e+03 2.691720921109788378e+03 2.701043207839918068e+03 2.710397780617682656e+03 2.719784751259946461e+03 2.729204231970831188e+03 2.738656335343058345e+03 2.748141174359291654e+03 2.757658862393491745e+03 2.767209513212268575e+03 2.776793240976241123e+03 2.786410160241405265e+03 2.796060385960499389e+03 2.805744033484379543e+03 2.815461218563399143e+03 2.825212057348790040e+03 2.834996666394057229e+03 2.844815162656363100e+03 2.854667663497932153e+03 2.864554286687451167e+03 2.874475150401476640e+03 2.884430373225849962e+03 2.894420074157111685e+03 2.904444372603924876e+03 2.914503388388504391e+03 2.924597241748044780e+03 2.934726053336165023e+03 2.944889944224341434e+03 2.955089035903361491e+03 2.965323450284773571e+03 2.975593309702344413e+03 2.985898736913521589e+03 2.996239855100901877e+03 3.006616787873701014e+03 3.017029659269233434e+03 3.027478593754394296e+03 3.037963716227146961e+03 3.048485152018017288e+03 3.059043026891590216e+03 3.069637467048012695e+03 3.080268599124502998e+03 3.090936550196864573e+03 3.101641447781006718e+03 3.112383419834464803e+03 3.123162594757931856e+03 3.133979101396794704e+03 3.144833069042670559e+03 3.155724627434958165e+03 3.166653906762383031e+03 3.177621037664554024e+03 3.188626151233529981e+03 3.199669379015380400e+03 3.210750853011762501e+03 3.221870705681497839e+03 3.233029069942153001e+03 3.244226079171630772e+03 3.255461867209764932e+03 3.266736568359919602e+03 3.278050317390594046e+03 3.289403249537032480e+03 3.300795500502842515e+03 3.312227206461616333e+03 3.323698504058560957e+03 3.335209530412126242e+03 3.346760423115647882e+03 3.358351320238991320e+03 3.369982360330200208e+03 3.381653682417158961e+03 3.393365426009245766e+03 3.405117731099003777e+03 3.416910738163817314e+03 3.428744588167585789e+03 3.440619422562416730e+03 3.452535383290305163e+03 3.464492612784839821e+03 3.476491253972902086e+03 3.488531450276374017e+03 3.500613345613851834e+03 3.512737084402373057e+03 3.524902811559130896e+03 3.537110672503216847e+03 3.549360813157352823e+03 3.561653379949639657e+03 3.573988519815304699e+03 3.586366380198458501e+03 3.598787109053856966e+03 3.611250854848670315e+03 3.623757766564258873e+03 3.636307993697953862e+03 3.648901686264841373e+03 3.661538994799557713e+03 3.674220070358088833e+03 3.686945064519575681e+03 3.699714129388126821e+03 3.712527417594635608e+03 3.725385082298603265e+03 3.738287277189973338e+03 3.751234156490962960e+03 3.764225874957915948e+03 3.777262587883141350e+03 3.790344451096776538e+03 3.803471620968648949e+03 3.816644254410141912e+03 3.829862508876078664e+03 3.843126542366592275e+03 3.856436513429023762e+03 3.869792581159814745e+03 3.883194905206403746e+03 3.896643645769146588e+03 3.910138963603219054e+03 3.923681020020543656e+03 3.937269976891718215e+03 3.950905996647948996e+03 3.964589242282996565e+03 3.978319877355117114e+03 3.992098065989021961e+03 4.005923972877839788e+03 4.019797763285082510e+03 4.033719603046622069e+03 4.047689658572676308e+03 4.061708096849791218e+03 4.075775085442840464e+03 4.089890792497028997e+03 4.104055386739902133e+03 4.118269037483363718e+03 4.132531914625696118e+03 4.146844188653595666e+03 4.161206030644206294e+03 4.175617612267168624e+03 4.190079105786669061e+03 4.204590684063500703e+03 4.219152520557126081e+03 4.233764789327755352e+03 4.248427665038424493e+03 4.263141322957081684e+03 4.277905938958686420e+03 4.292721689527304989e+03 4.307588751758230501e+03 4.322507303360084734e+03 4.337477522656960900e+03 4.352499588590539133e+03 4.367573680722231074e+03 4.382699979235329920e+03 4.397878664937158646e+03 4.413109919261236428e+03 4.428393924269442323e+03 4.443730862654192606e+03 4.459120917740627192e+03 4.474564273488798790e+03 4.490061114495874790e+03 4.505611625998337331e+03 4.521215993874203377e+03 4.536874404645245704e+03 4.552587045479216613e+03 4.568354104192098930e+03 4.584175769250334270e+03 4.600052229773086765e+03 4.615983675534497706e+03 4.631970296965961097e+03 4.648012285158390114e+03 4.664109831864512671e+03 4.680263129501153344e+03 4.696472371151537118e+03 4.712737750567601324e+03 4.729059462172303029e+03 4.745437701061951884e+03 4.761872663008537529e+03 4.778364544462068807e+03 4.794913542552923900e+03 4.811519855094206832e+03 4.828183680584111244e+03 4.844905218208294173e+03 4.861684667842255294e+03 4.878522230053724343e+03 4.895418106105063998e+03 4.912372497955674589e+03 4.929385608264401526e+03 4.946457640391962741e+03 4.963588798403382498e+03 4.980779287070422470e+03 4.998029311874040104e+03 5.015339079006835163e+03 5.032708795375518093e+03 5.050138668603382939e+03 5.067628907032790266e+03 5.085179719727657357e+03 5.102791316475955682e+03 5.120463907792217469e+03 5.138197704920055912e+03 5.155992919834686290e+03 5.173849765245465278e+03 5.191768454598426615e+03 5.209749202078835879e+03 5.227792222613750710e+03 5.245897731874588317e+03 5.264065946279709351e+03 5.282297082996995414e+03 5.300591359946450211e+03 5.318948995802807076e+03 5.337370209998134669e+03 5.355855222724468149e+03 5.374404254936438520e+03 5.393017528353911075e+03 5.411695265464637487e+03 5.430437689526916074e+03 5.449245024572258444e+03 5.468117495408072500e+03 5.487055327620341814e+03 5.506058747576328642e+03 5.525127982427274219e+03 5.544263260111117233e+03 5.563464809355223224e+03 5.582732859679107605e+03 5.602067641397187799e+03 5.621469385621530819e+03 5.640938324264619951e+03 5.660474690042128714e+03 5.680078716475693000e+03 5.699750637895712316e+03 5.719490689444145573e+03 5.739299107077322333e+03 5.759176127568768607e+03 5.779121988512026292e+03 5.799136928323503525e+03 5.819221186245318677e+03 5.839375002348161615e+03 5.859598617534165896e+03 5.879892273539782764e+03 5.900256212938676981e+03 5.920690679144618116e+03 5.941195916414398198e+03 5.961772169850752107e+03 5.982419685405278869e+03 6.003138709881383875e+03 6.023929490937238370e+03 6.044792277088725314e+03 6.065727317712425247e+03 6.086734863048581246e+03 6.107815164204104804e+03 6.128968473155566244e+03 6.150195042752208792e+03 6.171495126718981737e+03 6.192868979659558136e+03 6.214316857059385256e+03 6.235839015288738665e+03 6.257435711605787219e+03 6.279107204159660796e+03 6.300853751993551668e+03 6.322675615047794054e+03 6.344573054162980952e+03 6.366546331083077348e+03 6.388595708458551599e+03 6.410721449849516830e+03 6.432923819728876879e+03 6.455203083485488605e+03 6.477559507427335120e+03 6.499993358784709017e+03 6.522504905713410153e+03 6.545094417297942528e+03 6.567762163554738436e+03 6.590508415435379902e+03 6.613333444829840118e+03 6.636237524569742163e+03 6.659220928431603170e+03 6.682283931140117602e+03 6.705426808371440529e+03 6.728649836756478180e+03 6.751953293884203958e+03 6.775337458304964457e+03 6.798802609533817304e+03 6.822349028053868096e+03 6.845976995319625530e+03 6.869686793760367436e+03 6.893478706783511370e+03 6.917353018778004298e+03 6.941310015117724106e+03 6.965349982164890207e+03 6.989473207273484149e+03 7.013679978792687507e+03 7.037970586070324316e+03 7.062345319456322613e+03 7.086804470306185976e+03 7.111348330984476888e+03 7.135977194868306469e+03 7.160691356350842398e+03 7.185491110844834111e+03 7.210376754786138008e+03 7.235348585637257202e+03 7.260406901890912195e+03 7.285552003073591550e+03 7.310784189749140751e+03 7.336103763522353802e+03 7.361511027042576643e+03 7.387006284007332397e+03 7.412589839165939338e+03 7.438261998323159787e+03 7.464023068342858096e+03 7.489873357151662276e+03 7.515813173742655636e+03 7.541842828179055687e+03 7.567962631597930340e+03 7.594172896213912281e+03 7.620473935322934267e+03 7.646866063305975331e+03 7.673349595632814271e+03 7.699924848865797685e+03 7.726592140663635291e+03 7.753351789785182518e+03 7.780204116093268567e+03 7.807149440558500828e+03 7.834188085263113862e+03 7.861320373404811107e+03 7.888546629300638415e+03 7.915867178390853951e+03 7.943282347242816286e+03 7.970792463554890674e+03 7.998397856160368065e+03 8.026098855031395033e+03 8.053895791282912796e+03 8.081788997176624434e+03 8.109778806124954826e+03 8.137865552695046063e+03 8.166049572612753764e+03 8.194331202766656133e+03 8.222710781212086658e+03 8.251188647175167716e+03 8.279765141056874199e+03 8.308440604437097136e+03 8.337215380078727321e+03 8.366089811931749864e+03 8.395064245137362377e+03 8.424139026032091351e+03 8.453314502151944907e+03 8.482591022236550998e+03 8.511968936233337445e+03 8.541448595301708338e+03 8.571030351817253177e+03 8.600714559375941462e+03 8.630501572798359120e+03 8.660391748133954025e+03 8.690385442665283335e+03 8.720483014912284489e+03 8.750684824636571648e+03 8.780991232845719423e+03 8.811402601797590250e+03 8.841919295004665400e+03 8.872541677238374177e+03 8.903270114533477681e+03 8.934104974192427107e+03 8.965046624789754787e+03 8.996095436176492512e+03 9.027251779484575309e+03 9.058516027131292503e+03 9.089888552823733335e+03 9.121369731563245296e+03 9.152959939649936132e+03 9.184659554687155833e+03 9.216468955586011361e+03 9.248388522569903216e+03 9.280418637179069265e+03 9.312559682275139494e+03 9.344812042045712587e+03 9.377176102008957969e+03 9.409652249018212387e+03 9.442240871266611066e+03 9.474942358291722485e+03 9.507757100980215910e+03 9.540685491572512547e+03 9.573727923667500363e+03 9.606884792227217986e+03 9.640156493581584073e+03 9.673543425433133962e+03 9.707045986861778147e+03 9.740664578329564392e+03 9.774399601685465313e+03 9.808251460170187784e+03 9.842220558420989619e+03 9.876307302476518089e+03 9.910512099781655706e+03 9.944835359192402393e+03 9.979277490980750372e+03 1.001383890683960453e+04 1.004852001988768279e+04 1.008332124467447102e+04 1.011824299718516886e+04 1.015328569484566469e+04 1.018844975652753237e+04 1.022373560255302255e+04 1.025914365470009943e+04 1.029467433620747943e+04 1.033032807177968789e+04 1.036610528759214139e+04 1.040200641129623000e+04 1.043803187202444315e+04 1.047418210039549012e+04 1.051045752851944962e+04 1.054685859000293749e+04 1.058338571995428538e+04 1.062003935498874307e+04 1.065681993323370079e+04 1.069372789433391881e+04 1.073076367945679158e+04 1.076792773129761736e+04 1.080522049408488419e+04 1.084264241358558866e+04 1.088019393711056000e+04 1.091787551351980437e+04 1.095568759322787810e+04 1.099363062820926280e+04 1.103170507200377324e+04 1.106991137972197612e+04 1.110825000805063064e+04 1.114672141525815096e+04 1.118532606120007222e+04 1.122406440732456940e+04 1.126293691667794883e+04 1.130194405391019063e+04 1.134108628528052031e+04 1.138036407866295485e+04 1.141977790355191246e+04 1.145932823106781871e+04 1.149901553396274176e+04 1.153884028662603669e+04 1.157880296509002437e+04 1.161890404703567401e+04 1.165914401179831839e+04 1.169952334037337823e+04 1.174004251542211932e+04 1.178070202127741322e+04 1.182150234394952713e+04 1.186244397113194827e+04 1.190352739220719013e+04 1.194475309825265686e+04 1.198612158204651496e+04 1.202763333807356867e+04 1.206928886253119344e+04 1.211108865333524409e+04 1.215303321012602100e+04 1.219512303427423831e+04 1.223735862888701013e+04 1.227974049881388055e+04 1.232226915065284084e+04 1.236494509275639939e+04 1.240776883523764445e+04 1.245074088997635045e+04 1.249386177062509705e+04 1.253713199261540467e+04 1.258055207316389169e+04 1.262412253127847725e+04 1.266784388776455125e+04 1.271171666523123349e+04 1.275574138809759825e+04 1.279991858259894980e+04 1.284424877679311794e+04 1.288873250056676079e+04 1.293337028564170214e+04 1.297816266558129064e+04 1.302311017579677355e+04 1.306821335355369774e+04 1.311347273797833259e+04 1.315888887006410914e+04 1.320446229267809940e+04 1.325019355056748282e+04 1.329608319036609100e+04 1.334213176060090700e+04 1.338833981169864637e+04 1.343470789599232012e+04 1.348123656772784852e+04 1.352792638307068773e+04 1.357477790011246179e+04 1.362179167887764379e+04 1.366896828133026247e+04 1.371630827138059431e+04 1.376381221489192103e+04 1.381148067968729265e+04 1.385931423555630136e+04 1.390731345426191547e+04 1.395547890954728973e+04 1.400381117714263928e+04 1.405231083477211359e+04 1.410097846216070502e+04 1.414981464104118641e+04 1.419881995516103962e+04 1.424799499028946775e+04 1.429734033422436914e+04 1.434685657679937322e+04 1.439654430989089633e+04 1.444640412742520675e+04 1.449643662538552780e+04 1.454664240181917194e+04 1.459702205684466753e+04 1.464757619265894937e+04 1.469830541354455818e+04 1.474921032587684385e+04 1.480029153813124140e+04 1.485154966089052323e+04 1.490298530685210426e+04 1.495459909083536331e+04 1.500639162978900276e+04 1.505836354279840634e+04 1.511051545109305334e+04 1.516284797805393282e+04 1.521536174922100690e+04 1.526805739230067775e+04 1.532093553717329814e+04 1.537399681590069122e+04 1.542724186273371561e+04 1.548067131411984519e+04 1.553428580871077065e+04 1.558808598737003376e+04 1.564207249318069807e+04 1.569624597145302141e+04 1.575060706973218294e+04 1.580515643780601567e+04 1.585989472771276814e+04 1.591482259374891510e+04 1.596994069247695916e+04 1.602524968273329614e+04 1.608075022563607308e+04 1.613644298459310630e+04 1.619232862530980856e+04 1.624840781579712711e+04 1.630468122637956549e+04 1.636114952970315062e+04 1.641781340074351829e+04 1.647467351681394211e+04 1.653173055757346083e+04 1.658898520503498366e+04 1.664643814357344672e+04 1.670409005993399478e+04 1.676194164324018857e+04 1.681999358500224844e+04 1.687824657912531256e+04 1.693670132191772791e+04 1.699535851209938482e+04 1.705421885081006258e+04 1.711328304161781125e+04 1.717255179052735548e+04 1.723202580598854547e+04 1.729170579890481895e+04 1.735159248264169582e+04 1.741168657303530927e+04 1.747198878840095495e+04 1.753249984954169486e+04 1.759322047975695386e+04 1.765415140485117445e+04 1.771529335314248601e+04 1.777664705547143240e+04 1.783821324520966300e+04 1.789999265826875489e+04 1.796198603310896578e+04 1.802419411074808158e+04 1.808661763477026034e+04 1.814925735133494527e+04 1.821211400918575237e+04 1.827518835965944163e+04 1.833848115669489198e+04 1.840199315684210887e+04 1.846572511927127198e+04 1.852967780578181191e+04 1.859385198081151611e+04 1.865824841144566017e+04 1.872286786742617187e+04 1.878771112116085715e+04 1.885277894773260050e+04 1.891807212490865277e+04 1.898359143314992616e+04 1.904933765562030385e+04 1.911531157819602959e+04 1.918151398947506823e+04 1.924794568078657176e+04 1.931460744620030164e+04 1.938150008253614214e+04 1.944862438937362094e+04 1.951598116906145515e+04 1.958357122672716650e+04 1.965139537028667110e+04 1.971945441045396365e+04 1.978774916075080182e+04 1.985628043751642690e+04 1.992504905991732085e+04 1.999405584995701065e+04 2.006330163248586177e+04 2.013278723521097345e+04 2.020251348870605580e+04 2.027248122642137241e+04 2.034269128469366478e+04 2.041314450275619674e+04 2.048384172274875164e+04 2.055478378972771679e+04 2.062597155167617893e+04 2.069740585951405956e+04 2.076908756710829039e+04 2.084101753128300334e+04 2.091319661182980053e+04 2.098562567151800249e+04 2.105830557610499091e+04 2.113123719434652958e+04 2.120442139800715813e+04 2.127785906187062574e+04 2.135155106375032119e+04 2.142549828449979759e+04 2.149970160802327155e+04 2.157416192128619878e+04 2.164888011432589701e+04 2.172385708026215070e+04 2.179909371530790668e+04 2.187459091877998071e+04 2.195034959310981503e+04 2.202637064385425401e+04 2.210265497970637080e+04 2.217920351250634849e+04 2.225601715725234317e+04 2.233309683211144511e+04 2.241044345843065821e+04 2.248805796074790123e+04 2.256594126680305999e+04 2.264409430754907953e+04 2.272251801716308910e+04 2.280121333305757435e+04 2.288018119589157868e+04 2.295942254958194462e+04 2.303893834131460608e+04 2.311872952155588791e+04 2.319879704406390738e+04 2.327914186589992823e+04 2.335976494743982403e+04 2.344066725238556683e+04 2.352184974777673415e+04 2.360331340400205954e+04 2.368505919481104502e+04 2.376708809732560621e+04 2.384940109205173576e+04 2.393199916289122848e+04 2.401488329715345026e+04 2.409805448556713236e+04 2.418151372229220578e+04 2.426526200493171200e+04 2.434930033454369550e+04 2.443362971565318367e+04 2.451825115626420666e+04 2.460316566787181728e+04 2.468837426547420910e+04 2.477387796758483455e+04 2.485967779624457762e+04 2.494577477703398472e+04 2.503216993908550285e+04 2.511886431509580507e+04
